Unnamed: 0,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
7603,2023-02-21 16:17:26+00:00,1628066373133008897,nasorla,p텔레 pi서울 즉시좌표 ㅌㄹpinkman114(충북디스펜서리),,,"☎ 텔레인증채널  p i n k m a n 1140 ★ 
#인천드라퍼구인  
  
성남사탕 전남원석케타민 
  
경기도허브액상 인천각성제 
  
세종케타민원석 세종weed https://t.co/OqIreYvhVP",0,0,60.0,['인천드라퍼구인'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpgNraWaIAADj8z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpgNraWaIAADj8z?format=jpg&name=orig', altText=None)]",Twitter Web App
7643,2023-02-21 12:43:26+00:00,1628012518659727360,manishbhai330,사기당하지마시사기당하지마시고 도리도리 떨액 작대기 사끼 팝니다 ㅌㄹpinkman114(핑크,,,"♠ 믿고 거래하는 안전상선 핑크맨텔레 ( p i n k m a n 114) ☆ 
#충북떨  
  
환각제구입방법 캔디 
  
대전콕 떨액사는법 
  
물뽕구매하는법 인천허브액상 https://t.co/W2bseleZiT",0,0,196.0,['충북떨'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fpfcr2LaYAUsXU_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fpfcr2LaYAUsXU_?format=jpg&name=orig', altText=None)]",Twitter Web App
7701,2023-02-21 08:16:55+00:00,1627945447670284288,Gintoki_for_Y,다이어트 독촉하는 긴상,,냉장고 앞에 있거덩.,"아, 파르페 먹고싶다. 잘록한 유리잔에 생크림을 잔뜩 끼워넣고 그 위에 초코 시럽 뿌린 딸기 아이스크림 두 뭉텅이, 포키와 웨하스로 잔뜩 꾸며진, 장식용 우산과 은색 스푼이 꽂혀있고 그 위에 허브로 장식된 세상에 하나뿐인 긴상을 위한 파르페 먹고싶다.",0,0,31.0,,,twittbot.net
7705,2023-02-21 08:00:51+00:00,1627941404478685185,Akashi_wongobot,아카시 세이쥬로,,너의 손 위,원고 때문에 굳이 밤을 새야겠다면 카페인 음료보다 허브 차를 마시는 걸 추천할게. 아이스티도 괜찮겠지.,0,0,6.0,,,twittbot.net
7788,2023-02-20 21:17:30+00:00,1627779503413149696,mlp_Sunspark,Sunspark,,"Canterlot, Equestria ","○ 구독자 300명 돌파기념 할인이벤트중! ○ 
채널은 텔레 p i n k m a n 1140 ☆ 
  
인천러쉬  
대마액상구매  
뽕상선  
전국에더블  
허브액상도매  
#액상떨판매처 https://t.co/FtcFNBrQS9",0,0,47.0,['액상떨판매처'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpcIwzDaEAAx8Xu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpcIwzDaEAAx8Xu?format=jpg&name=orig', altText=None)]",Twitter Web App
7845,2023-02-20 13:10:44+00:00,1627657001504477185,rhswwhr,노혜수,,,"↔ 텔✡ 레 ☂ 문☃ 의 ✉

Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

작대기효능 아이스퀄리티 아이스얼음작대기 
사끼사용법 빠른구매 작대기주사

사탕 담배 클럽파티 
클럽약 떨후기 

허브액상 아이스1G 
떨 떨 아이스술 

#떨후기 https://t.co/o7nNquQfso",0,0,91.0,['떨후기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpaZZtWacAIUiW6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpaZZtWacAIUiW6?format=jpg&name=orig', altText=None)]",Twitter Web App
7872,2023-02-20 11:17:42+00:00,1627628555910942720,memento_1997,아무말,,,"허브는 0.2g해도 충분
핫티는 3그람, 아이스티는 5그람으로 하기
나는 뭐하지?",1,0,214.0,,,Twitter Web App
7895,2023-02-20 09:55:49+00:00,1627607950843056128,X5G7Ctfskehzh6T,_ 도담이_도담도담_,,,"뽕라덴 복귀✒

텔레 binladen11

전국 실시간 좌표  ☢
전국 드랍   ✏

샘플 20만원 시작~  ☁

아이스작대기

아이스거래방법

서울아이스 

아이스술 샘플20만 아이스1G
케타민 허브 

사티바 최음제 대마

아이스술 떨사는곳
작대기술 떨파는곳 

#샘플
#작대기가격 https://t.co/lQy5zeUzls",0,0,45.0,"['샘플', '작대기가격']","[Photo(previewUrl='https://pbs.twimg.com/media/FpZsyiwaQAIa4Pw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpZsyiwaQAIa4Pw?format=jpg&name=orig', altText=None)]",Twitter Web App
7898,2023-02-20 09:33:31+00:00,1627602336427429888,tnqhr34,oh su bok,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

아이스퀄리티 ㅎㄹ 아이스얼음주사사용방법 
후리베이스 아이스얼음작대기 얼음사는곳얼음파는곳

떨삽니다 떨후기 인디카 
최음제 떨가격 

케타민
액상 허브액상 
아이스드랍 아이스 케이 

#아이스술
#아이스작대기 https://t.co/wklkdIiqB8",0,0,37.0,"['아이스술', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FpZnrxHaUAA4Jfw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpZnrxHaUAA4Jfw?format=jpg&name=orig', altText=None)]",Twitter Web App
7901,2023-02-20 09:02:05+00:00,1627594428541181952,lemon7030,델리☃️,,,"뽕라덴 복귀✈

텔레 binladen11

전국 실시간 좌표  ♦
전국 드랍   ♥

샘플 20만원 시작~  ✌

아이스작대기

반작대기

정품아이스파는곳 

케타민 샘플20만 아이스작대기
허브 아이스드랍 

떨삽니다 파티약 떨팝니다

아이스드랍 떨구매
차가운술 떨판매 

#최음제 https://t.co/DKc2Ftzvlm",0,0,558.0,['최음제'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpZgfeVakAAk95d?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpZgfeVakAAk95d?format=jpg&name=orig', altText=None)]",Twitter Web App
7906,2023-02-20 08:51:50+00:00,1627591850394800128,ch2rry_witch,ch2rry_witch,,,"뽕라덴 복귀♦

텔레 binladen11

전국 실시간 좌표  ☀
전국 드랍   ✈

샘플 20만원 시작~  ✒

아이스작대기

캔디판매처

천안아이스 

작대기아이스 아이스사끼 아이스팝니다
작대기아이스 케타민 

떨파는곳 떨삽니다 인디카

작대기뽕 사탕
허브  

#사끼
#아이스작대기 https://t.co/rJo3bWqv4c",0,0,28.0,"['사끼', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FpZeJYBaAAANcJo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpZeJYBaAAANcJo?format=jpg&name=orig', altText=None)]",Twitter Web App
7909,2023-02-20 08:45:55+00:00,1627590358908678145,ushhs32,영미,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

광주아이스  떨파는곳소개 
정품아이스파는곳 
시원한술파는곳 ㅎㄹ

케타민 떨 대마 
사탕 떨가격 

아이스1G 허브 
아이스뽕 LSD 작대기팝니다 

#아이스도매
#떨후기 https://t.co/Eoa3XJoet0",0,0,37.0,"['아이스도매', '떨후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FpZcywfagAAWtWi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpZcywfagAAWtWi?format=jpg&name=orig', altText=None)]",Twitter Web App
7939,2023-02-20 05:15:48+00:00,1627537483683737601,lsh495,미여니,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

술구매 사끼파는곳 인슐린주사기 

크리스탈아이스 엑스터시효과 후리하는방법

떨삽니다 캔디 엑시 
떨후기 케이 

아이스1G 아이스 
아이스1G 아이스술 허브 

#아이스판매
#작대기팝니다 https://t.co/rf90u89EXf",0,0,38.0,"['아이스판매', '작대기팝니다']","[Photo(previewUrl='https://pbs.twimg.com/media/FpYss6haIAE_0ne?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpYss6haIAE_0ne?format=jpg&name=orig', altText=None)]",Twitter Web App
7995,2023-02-19 20:00:44+00:00,1627397793349537792,Akashi_wongobot,아카시 세이쥬로,,너의 손 위,원고 때문에 굳이 밤을 새야겠다면 카페인 음료보다 허브 차를 마시는 걸 추천할게. 아이스티도 괜찮겠지.,0,0,7.0,,,twittbot.net
8034,2023-02-19 14:16:51+00:00,1627311253915066369,Gintoki_for_Y,다이어트 독촉하는 긴상,,냉장고 앞에 있거덩.,"아, 파르페 먹고싶다. 잘록한 유리잔에 생크림을 잔뜩 끼워넣고 그 위에 초코 시럽 뿌린 딸기 아이스크림 두 뭉텅이, 포키와 웨하스로 잔뜩 꾸며진, 장식용 우산과 은색 스푼이 꽂혀있고 그 위에 허브로 장식된 세상에 하나뿐인 긴상을 위한 파르페 먹고싶다.",0,0,31.0,,,twittbot.net
8053,2023-02-19 12:48:18+00:00,1627288969460477952,imnaengmyeon777,🌟달산해🌟,,쿠뽀.,"20230219 1487/1500kcal

아침 360kcal
어묵탕 

점심 584 kcal
어묵탕 많이

간식 438kcal
초코크림 크로플
바닐라 시나몬 아이스크림

저녁 105kcal
닭가슴살 허브페퍼맛

간식? 최고...... 내일은... 간식을 참아라!!!!!!!",2,0,140.0,,,Twitter Web App
8293,2023-02-18 08:00:50+00:00,1626854240068177921,Akashi_wongobot,아카시 세이쥬로,,너의 손 위,원고 때문에 굳이 밤을 새야겠다면 카페인 음료보다 허브 차를 마시는 걸 추천할게. 아이스티도 괜찮겠지.,0,0,12.0,,,twittbot.net
8341,2023-02-18 03:30:22+00:00,1626786171492909057,YEONFEEL_,🆈🅴🅾🅽🅵🅴🅴🅻,,,@ahrimeh 원래 쓰던 V3허브 가격 더 떨어지기 전에 재빨리 팔았습니다. ㅋㅋㅋㅋㅋ Matter좋아,0,0,39.0,,,Twitter Web App
8346,2023-02-18 02:16:49+00:00,1626767663023411202,Gintoki_for_Y,다이어트 독촉하는 긴상,,냉장고 앞에 있거덩.,"아, 파르페 먹고싶다. 잘록한 유리잔에 생크림을 잔뜩 끼워넣고 그 위에 초코 시럽 뿌린 딸기 아이스크림 두 뭉텅이, 포키와 웨하스로 잔뜩 꾸며진, 장식용 우산과 은색 스푼이 꽂혀있고 그 위에 허브로 장식된 세상에 하나뿐인 긴상을 위한 파르페 먹고싶다.",0,0,30.0,,,twittbot.net
8347,2023-02-18 02:05:03+00:00,1626764700838158339,gagaga3g,김동우,,,"♦ 텔 레 그 램 J R i c e 1 ✍

♨아이스작대기 사끼☂

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

샤부작대기효능

엑시 엑스터시 
인디카

빙두 아이스1G LSD 

#대마 https://t.co/olPXyOi3VM",0,0,77.0,['대마'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpNt28-aAAA-PP9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpNt28-aAAA-PP9?format=jpg&name=orig', altText=None)]",Twitter Web App
8363,2023-02-17 21:52:03+00:00,1626701033958440961,asepmiftahul75,텔레채널 p 텔레 p인증업자 경북안원석케이판매합니다 진통제구매방법 창원마약 엑스터창원하이드,,Bogor,"♧ 문의주세요 텔레 id pinkman114 
  
▶ 1시간이내 좌표발급, 분실사고0% 
케타민원석구하는곳  
엑시터시구입  
충북북한산아이스  
크리스탈  
허브액상구입방법  
졸피뎀구매하는법  
  
#뽕사는방법 https://t.co/XLT47JhD6t",0,0,19.0,['뽕사는방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpMz4YRakAAM_Kh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpMz4YRakAAM_Kh?format=jpg&name=orig', altText=None)]",Twitter Web App
8390,2023-02-17 15:32:25+00:00,1626605494617145348,SANG_HIKIKOMORI,메읹트 쌍키 🌷,,팔로받아죠,"- 🍦료프트햐우스케미슽트 섡데이 뱌닐랴

으음~맛잇는 향 분야에선 1티어. ㅋㅋㅋ
보통 생각하는 무난한 바닐롸향이랑 좀 다르다.  견과류+건베리류의 쫌 꼬소새콤한 향이 나면서 바닐롸보단 좀 산미있는 요7ㅓ트 아이스크림?같다는 생각이들엇음... 허브?같이 강렬하고 툭튀는 알싸한 향이 있음. 막",0,0,81.0,,,Twitter Web App
8405,2023-02-17 13:45:53+00:00,1626578684621758466,meItingchoco,나츄,,愛食の国・ディレッタント,고개를 살짝돌리면 조금은 떨어진 거리에있는 화려한 풀잎을 발견하고 이건 또 무슨 맛이 날까? 하는 호기심에 의심도 하지않고 입에 넣어보는 샤를로테예요. 조금 전에 먹었던 허브와 비슷한 거라 생각했지만...,22,0,105.0,,,Twitter for iPad
8446,2023-02-17 08:19:31+00:00,1626496551052001280,_balan_,바란,,,"텔레 binladen11

아이스작대기
대마 떨 캔디케이 엑스터시☀
아이스
작대기
삥두 
LSD 눈꽃
액상 허브 허브액상 떨액상

#작대기뽕라덴 복귀 ☝ https://t.co/RmqbqNvJtx",0,0,34.0,['작대기뽕라덴'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpJ5-mSaAAII9ZQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpJ5-mSaAAII9ZQ?format=jpg&name=orig', altText=None)]",Twitter Web App
8632,2023-02-16 09:02:35+00:00,1626145002580746240,wjsdbsgud55,윤형,,,"☀

사기 걱정 NO ✿
안전한 거래 ✎

 ☀ 착한딜러 샘플 부터 주문주세요 ✈

작대기 아이스 캔디 케이

떨 떨액 액상 허브액상

대마초 대마 떨 허브 

시원한술 차가운술 빙두

아이스작대기

#아이스팝니다텔레 KRBW24♦ https://t.co/Nnj0vwGuqm",0,0,25.0,['아이스팝니다텔레'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpE6P3-aMAABqHM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpE6P3-aMAABqHM?format=jpg&name=orig', altText=None)]",Twitter Web App
8640,2023-02-16 08:16:53+00:00,1626133502029860866,Gintoki_for_Y,다이어트 독촉하는 긴상,,냉장고 앞에 있거덩.,"아, 파르페 먹고싶다. 잘록한 유리잔에 생크림을 잔뜩 끼워넣고 그 위에 초코 시럽 뿌린 딸기 아이스크림 두 뭉텅이, 포키와 웨하스로 잔뜩 꾸며진, 장식용 우산과 은색 스푼이 꽂혀있고 그 위에 허브로 장식된 세상에 하나뿐인 긴상을 위한 파르페 먹고싶다.",0,0,27.0,,,twittbot.net
8650,2023-02-16 07:12:50+00:00,1626117384670167040,joy510781,정희수,,,"☎

↘아이스작대기 사끼☁

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

사끼파는곳빙두팜

클럽약 강남파티 
사티바

샘플20만 아이스1G 샘플20만 

 텔 레 그 램 J R i c e 1 ✒ https://t.co/4XIhrasuFp",0,0,15.0,,"[Photo(previewUrl='https://pbs.twimg.com/media/FpEhIMiaEAEiP8c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpEhIMiaEAEiP8c?format=jpg&name=orig', altText=None)]",Twitter Web App
8667,2023-02-16 05:09:13+00:00,1626086274175234050,camaiilahi,camai ilahi,,,"☎ 텔레  p i n k m a n 114 
○ 최고의 퀄리티 자부합니다 
드랍퍼구인  
충북포도허브  
인천찬술  
케이효과  
매직머쉬룸구하는법  
대전보안좌표  
#아이스뽕 https://t.co/qr4Yl4nCjB",0,0,66.0,['아이스뽕'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpEE0uiaEAEqHec?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpEE0uiaEAEqHec?format=jpg&name=orig', altText=None)]",Twitter Web App
8677,2023-02-16 04:33:43+00:00,1626077339695341568,andreross522,Andre Ross,,,"♡ 상담텔레  p i n k m a n 114 후기인증텔레  p i n k m a n 1140 
♧ 최고의 퀄리티 자부합니다 
허브구입하는법  
북한산빙두후기  
파퍼도매  
좌표딜러구함  
경남물뽕  
서울마취제  
#북한산술하는방법 https://t.co/2OgsoVgxkr",0,0,42.0,['북한산술하는방법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpD8rVdaMAAP9k2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpD8rVdaMAAP9k2?format=jpg&name=orig', altText=None)]",Twitter Web App
8688,2023-02-16 03:32:53+00:00,1626062031777566721,CColiinnnnn,Choi. Coliinnnnn,,,"☃

☁아이스작대기 사끼❣

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

작대기사용법마약상인

케타민 클럽파티 
최음제

빙두 차가운술 아이스드랍 

#작대기 텔 레 그 램 J R i c e 1 ☃ https://t.co/GMV5PxeM3j",0,0,31.0,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpDuyOaacAEOkVO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpDuyOaacAEOkVO?format=jpg&name=orig', altText=None)]",Twitter Web App
8697,2023-02-16 02:51:31+00:00,1626051620541956098,potchehome,Potche,,,"○ TEL :  p i n k m a n 114 아이스 허브 커피파우더 케이 브액 상선 
☆ 최고의 퀄리티 자부합니다 
경남우유주사  
광주신속드랍  
스페셜케타민파는곳  
찬술효과  
인증업체  
경남합성대마  
#대마액상구매하는법 https://t.co/dFQ13oZxhP",0,0,37.0,['대마액상구매하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpDlRhtakAEuPdW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpDlRhtakAEuPdW?format=jpg&name=orig', altText=None)]",Twitter Web App
8706,2023-02-16 02:12:27+00:00,1626041789017915393,cladmalk,클래드,,,@Who_is_pupang 허브가 던전이나 지천에 널려있고 재배가 쉬워서 그렇지 사실상 양귀비같은 마약성 식물일지도 모른다는 킹리적 갓심이,0,0,54.0,,,Twitter for Android
8711,2023-02-16 01:46:23+00:00,1626035227503239168,Lena98_XD,레나,,"FNF, PS, OC ect.",허브랑 같이 됐으면 좋았을텐데... 아는 사람이 하나도 없어서 너무 떨려,1,0,60.0,,,Twitter for Android
8726,2023-02-15 19:35:37+00:00,1625941924082483201,Mabinogi_Hue,휴,,이멘마하 휴 공방,허브가 슬슬 떨어져 가는군.,0,0,,,,twittbot.net
8765,2023-02-15 14:27:17+00:00,1625864328451862536,aurayolanda7,용인각성제 좌표 원석케타민도매수강북드라퍼 강북드랍퍼모집 콕구입하는법 세종인증업강북우유주사,,,"♡ 카카오,파란나라 인증딜러 핑크맨채널 &lt;ㅌㄹㄱㄹ: p i n k m a n 1140&gt; 
부산액상대마  
전북포도허브  
짝대기팔아요  
암페타민사는법  
액브하는방법  
전남코카인  
MDMA  
#액상떨하는법 https://t.co/MPKBM8RjWc",0,0,126.0,['액상떨하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpA6-JMagAEQ-RO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpA6-JMagAEQ-RO?format=jpg&name=orig', altText=None)]",Twitter Web App
8773,2023-02-15 13:31:49+00:00,1625850370496028675,angie_chin95,Angie Chin,,,"텔레 binladen11

아이스작대기
대마 떨 캔디케이 엑스터시✉
아이스
작대기
삥두 
LSD 눈꽃
액상 허브 허브액상 떨액상

#아이스작대기뽕라덴 복귀 ✂ https://t.co/TrjpAttMoI",0,0,76.0,['아이스작대기뽕라덴'],"[Photo(previewUrl='https://pbs.twimg.com/media/FpAuSPQagAI-3OJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FpAuSPQagAI-3OJ?format=jpg&name=orig', altText=None)]",Twitter Web App
8865,2023-02-15 03:23:31+00:00,1625697284641140741,yuyeonhwa9,반 ❄ 언팔트정X)화_연,,반동결중,"#기억나는_트친
짜피 기억안나는거
다 안적으면 님들 실망함?
.
.
.
엄..한령자기 보리자기 나애언니 자이언니 연나언니 명언니 물마셔언니 당그 달밤 페이루 바띠 김예빈님
...해퐈리씨?...천리라언니..리라...스폴드언니...니오
ㅔ...그...달리아 허브챱챱님 코하류 핑아이스 마요넺..? 또 누구있지?",31,0,1095.0,['기억나는_트친'],,Twitter for Android
8903,2023-02-14 22:57:41+00:00,1625630388013117441,database_sanse,Sansevieria,,,"그렇기 때문에 상대방에게 도전적인 모습을 보여주게 만들었지만, 지금은 가까이에 붙어서 제 목에 숨을 뱉어내니 얼굴이 새빨개 질 뿐이었다.

차분한 허브 향과 더불어 캐러멜과 약간 비슷한듯한 달달한 향이 무릎을 떨리게 만들었고 귀도 제 기능을 못하게 만드는 것 같았다.",5,0,544.0,,,Twitter Web App
8915,2023-02-14 17:54:09+00:00,1625553998416674816,BettinnaR,대마액상구하는곳 필로폰 합성떨판대마액상 광주보안좌표 강원도패치 드러그구입 밀크아이스뽕 클럽,,bayombong nueva vizcaya ,"● T E L :  p i n k m a n 1140 인증딜러리스트 
모든인증가능 24시간상담 
  
충북펜타닐 강원도코데인 
  
강서합성대마초 부산러쉬 
  
광주안전업체 인천허브액상 
  
#댑구하는법 https://t.co/jGKbRg66fn",0,0,191.0,['댑구하는법'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fo8gr09aIAAsJlw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8gr09aIAAsJlw?format=jpg&name=orig', altText=None)]",Twitter Web App
8916,2023-02-14 17:23:26+00:00,1625546271389016065,obrienoomf,북한산술사는곳 충청도찬매직머쉬정글주스구입하는방법 뽕 강원도전문딜러 버드 광주러쉬후기 액브판,,,"▶ Telegram ID :  p i n k m a n 114 
모든인증가능 24시간상담 
  
북한산빙두 액상대마팔아요 
  
섹스마약팔아요 포도허브 
  
정글주스구입하는법 대구GHB 
  
#뽕아이스 https://t.co/dwCAgZesZc",0,0,181.0,['뽕아이스'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fo8ZsPRaYAAAl0m?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8ZsPRaYAAAl0m?format=jpg&name=orig', altText=None)]",Twitter Web App
8922,2023-02-14 16:31:38+00:00,1625533235206799366,yjh98min,Jin Hee,,,"☯ 국가대표 coreaice ☂

☑ 아이스작대기 ♈

♈ 코카인 ☑

ㅈㄷㄱㅇㄹ 빙두팜 ㅅㄲ
아이스 작대기 허브 차가운술

캔디 사탕 떨삽니다 

 떨사는곳 담배 

 아이스술 천안아이스 작대기뽕

인슐린주사기 강남파티  ㅇㅇㅅ팝니다 인디카 

#작대기 https://t.co/PT0WRZoAGt",0,0,180.0,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fo8N2W_akAASR_x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8N2W_akAASR_x?format=jpg&name=orig', altText=None)]",Twitter Web App
8944,2023-02-14 14:16:51+00:00,1625499314956173314,Gintoki_for_Y,다이어트 독촉하는 긴상,,냉장고 앞에 있거덩.,"아, 파르페 먹고싶다. 잘록한 유리잔에 생크림을 잔뜩 끼워넣고 그 위에 초코 시럽 뿌린 딸기 아이스크림 두 뭉텅이, 포키와 웨하스로 잔뜩 꾸며진, 장식용 우산과 은색 스푼이 꽂혀있고 그 위에 허브로 장식된 세상에 하나뿐인 긴상을 위한 파르페 먹고싶다.",0,0,21.0,,,twittbot.net
8985,2023-02-14 09:35:37+00:00,1625428540513734658,Mabinogi_Hue,휴,,이멘마하 휴 공방,허브가 슬슬 떨어져 가는군.,0,0,1.0,,,twittbot.net
9103,2023-02-13 15:25:19+00:00,1625154157618548741,ianaguirrehita,ianaguirrehita,,,"#빙두판매처  
◈ 후기 및 공지채널 텔레 p i n k m a n 1140 
  
대마액상판매합니다  
  
성남마약  
  
성남보안좌표  
  
빙두사는법  
  
케타민  
  
포도허브 https://t.co/IAE79sudxC",0,0,43.0,['빙두판매처'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fo21CAhaEAA36fa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo21CAhaEAA36fa?format=jpg&name=orig', altText=None)]",Twitter Web App
9173,2023-02-13 09:23:31+00:00,1625063105201057793,iashish38,Ashish Ingle,,aurangabad (Maharashtra),"#광주LSD  
♧ T E L :  p i n k m a n 1140 인증딜러리스트 
  
케미컬약  
  
경남drug  
  
전라도파퍼  
  
용인허브  
  
경북안전좌표  
  
경북밀크케타민 https://t.co/IG8oLfFMN7",0,0,26.0,['광주LSD'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fo1iQSoaEAAbCGX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1iQSoaEAAbCGX?format=jpg&name=orig', altText=None)]",Twitter Web App
9178,2023-02-13 08:53:38+00:00,1625055588366548992,kyo_0124,JDK,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

술의효능 판매처 아이스사용후기 
사끼파는곳 울산아이스 아이스판매처

떨사는곳 떨구매 파티약 
떨후기 담배 

빙두 작대기술 
허브 작대기뽕  

#아이스술
#아이스작대기 https://t.co/l6LEhKkn2o",0,0,102.0,"['아이스술', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1bbscakAAwRcm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1bbscakAAwRcm?format=jpg&name=orig', altText=None)]",Twitter Web App
9185,2023-02-13 08:09:31+00:00,1625044485016289280,atom_happy0420,뽀로로,,대한민국,"허브 액상허브 허브액상
부산허브액상
서울허브액상
대구허브액상
광주허브액상
대전허브액상
#전국인증딜러
#인증딜러
#인증딜러리스트
#인증딜러채널

https://t.co/A8zyAcdmrY https://t.co/jB9lt02SvR",0,0,112.0,"['전국인증딜러', '인증딜러', '인증딜러리스트', '인증딜러채널']","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1RUFHakAMXQX7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1RUFHakAMXQX7?format=jpg&name=orig', altText=None)]",Twitter for iPhone
9197,2023-02-13 06:40:49+00:00,1625022161974099968,gobau572,김영문,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

마약파는곳 울산아이스 부산아이스 
인천아이스 작대기구매는 BD주사기

떨판매 대마 사티바 
떨가격 대마 

아이스1G 작대기 
아이스 허브 아이스술 

#아이스술
#아이스작대기 https://t.co/LUUmIgBbDf",0,0,55.0,"['아이스술', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/Fo09B5eaUAA2PEG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo09B5eaUAA2PEG?format=jpg&name=orig', altText=None)]",Twitter Web App
9204,2023-02-13 06:17:20+00:00,1625016250614292480,yurimyah,전주댁,,,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

크리스탈아이스 삥두 김치 
차가운술파는곳 허브효능 아이스퀄리티

엑스터시 떨사는곳 엑시 
클럽파티  

아이스 차가운술 
차가운술 캔디케이 엘에디 

#빙두
#사끼 https://t.co/kKsZ3GpxbA",0,0,74.0,"['빙두', '사끼']","[Photo(previewUrl='https://pbs.twimg.com/media/Fo03qFIaQAALTv2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo03qFIaQAALTv2?format=jpg&name=orig', altText=None)]",Twitter Web App
9206,2023-02-13 06:14:35+00:00,1625015561565650945,songtaeseog7,송태석,,,온열찜질기 고민된다면? 허브결 한일의료기 전기찜질기는 어떨까 https://t.co/VK7dfqPdzr,0,0,11.0,,,Revive Social App
